# YTID, start_seconds, end_seconds, positive_labels
89AAdV4lkag,70.0,80.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
8AUFswKGF7A,7.0,17.0,"/m/07qn4z3,/m/09x0r"
8DvUWo9Zxzk,160.0,170.0,"/m/0199g,/m/03vt0,/m/07yv9,/t/dd00129"
8Es9SUECPlc,30.0,40.0,"/m/03vt0,/m/09f96,/m/0h2mp"
8Es9SUECPlc,30.0,40.0,"/m/03vt0,/m/09f96,/m/0h2mp"
8Es9SUECPlc,30.0,40.0,"/m/03vt0,/m/09f96,/m/0h2mp"
8Euw-N5tvPc,11.0,21.0,/m/07sx8x_
8HQE8pC-OjU,9.0,19.0,"/m/07st88b,/m/09ld4"
8HQE8pC-OjU,9.0,19.0,"/m/07st88b,/m/09ld4"
8HzrDOIOJI8,5.0,15.0,"/m/04rlf,/t/dd00018"
8Ij3MzfyBxY,1.0,11.0,"/m/07st88b,/m/09ld4"
8Ij3MzfyBxY,1.0,11.0,"/m/07st88b,/m/09ld4"
8JL_9_tooV8,30.0,40.0,"/m/04rlf,/m/07pjwq1,/m/09x0r"
8JZBSKvsG1U,30.0,40.0,"/m/04rlf,/m/07pjwq1,/m/09x0r"
8MX03zX_ubE,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
8MX03zX_ubE,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
8MX03zX_ubE,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
8MX03zX_ubE,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
8MX03zX_ubE,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
8N5FEmymxtM,34.0,44.0,"/m/0cdnk,/m/0jbk"
8N5FEmymxtM,34.0,44.0,"/m/0cdnk,/m/0jbk"
8Q8Xd-8idTk,190.0,200.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
8Q8Xd-8idTk,190.0,200.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
8Q8Xd-8idTk,190.0,200.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
8R6H_3neiL8,20.0,30.0,"/m/01280g,/m/04cvmfc,/m/09x0r,/m/0cdnk,/m/0jbk"
8R6H_3neiL8,20.0,30.0,"/m/01280g,/m/04cvmfc,/m/09x0r,/m/0cdnk,/m/0jbk"
8R6H_3neiL8,20.0,30.0,"/m/01280g,/m/04cvmfc,/m/09x0r,/m/0cdnk,/m/0jbk"
8R6H_3neiL8,20.0,30.0,"/m/01280g,/m/04cvmfc,/m/09x0r,/m/0cdnk,/m/0jbk"
8T-ElyQVDAI,60.0,70.0,/m/07r4gkf
8UPNmrGfsAY,450.0,460.0,"/m/01280g,/m/0cdnk,/m/0jbk"
8UPNmrGfsAY,450.0,460.0,"/m/01280g,/m/0cdnk,/m/0jbk"
8UPNmrGfsAY,450.0,460.0,"/m/01280g,/m/0cdnk,/m/0jbk"
8ZUrVD1DSUk,30.0,40.0,"/m/04rlf,/t/dd00018"
8__OAtLb8wo,60.0,70.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
8__OAtLb8wo,60.0,70.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
8__OAtLb8wo,60.0,70.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
8akKhUw9nKo,7.0,17.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
8akKhUw9nKo,7.0,17.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
8akKhUw9nKo,7.0,17.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
8cDXwosw9nA,30.0,40.0,"/m/05tny_,/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk"
8cDXwosw9nA,30.0,40.0,"/m/05tny_,/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk"
8cDXwosw9nA,30.0,40.0,"/m/05tny_,/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk"
8cDXwosw9nA,30.0,40.0,"/m/05tny_,/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk"
8cDXwosw9nA,30.0,40.0,"/m/05tny_,/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk"
8cDXwosw9nA,30.0,40.0,"/m/05tny_,/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk"
8d3WbkLC7Gw,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
8d3WbkLC7Gw,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
8d3WbkLC7Gw,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
8daqHY_fpO8,30.0,40.0,"/m/07rv9rh,/m/09x0r"
8g07TLllL8Y,430.0,440.0,"/m/03vt0,/m/09xqv"
8g07TLllL8Y,430.0,440.0,"/m/03vt0,/m/09xqv"
8iHywI5rtQQ,10.0,20.0,"/m/03k3r,/m/07rv9rh"
8iHywI5rtQQ,10.0,20.0,"/m/03k3r,/m/07rv9rh"
8jMGRSWGEUc,130.0,140.0,/m/05_wcq
8mgRjPyCf1E,30.0,40.0,"/m/025rv6n,/m/07st89h,/m/09b5t"
8mgRjPyCf1E,30.0,40.0,"/m/025rv6n,/m/07st89h,/m/09b5t"
8mgRjPyCf1E,30.0,40.0,"/m/025rv6n,/m/07st89h,/m/09b5t"
8pHUBnRV8qc,10.0,20.0,"/m/0239kh,/m/0ch8v"
8pHUBnRV8qc,10.0,20.0,"/m/0239kh,/m/0ch8v"
8u_gw7ZUpwU,30.0,40.0,"/m/04rlf,/t/dd00018"
8udxyD8JwZw,30.0,40.0,"/m/07r_80w,/m/09d5_"
8udxyD8JwZw,30.0,40.0,"/m/07r_80w,/m/09d5_"
8vOBijliMRc,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/09x0r,/m/0jbk"
8vOBijliMRc,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/09x0r,/m/0jbk"
8vOBijliMRc,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/09x0r,/m/0jbk"
8wpzhcVh5wM,28.0,38.0,/t/dd00018
90Cb7iPCE_4,30.0,40.0,"/m/04rlf,/m/07qdb04,/m/09x0r"
90wsfIQ0kHs,30.0,40.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
90wsfIQ0kHs,30.0,40.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
90wsfIQ0kHs,30.0,40.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
91JI0Z4XZAM,140.0,150.0,/m/032n05
93X6stMF9xU,30.0,40.0,"/m/07st88b,/m/09ld4"
93X6stMF9xU,30.0,40.0,"/m/07st88b,/m/09ld4"
93b0scnqSOw,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
93b0scnqSOw,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
93b0scnqSOw,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
93b0scnqSOw,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
93vYcBbPDwQ,90.0,100.0,"/m/02_nn,/m/07q5rw0"
940MNbCeobw,0.0,10.0,"/m/0239kh,/m/0l14md"
94MQpuIA1ls,17.0,27.0,"/m/07bgp,/m/07q0h5t"
94MQpuIA1ls,17.0,27.0,"/m/07bgp,/m/07q0h5t"
97HvGCTb-9s,140.0,150.0,"/m/015p6,/m/020bb7,/m/06_y0by"
97HvGCTb-9s,140.0,150.0,"/m/015p6,/m/020bb7,/m/06_y0by"
97JM0wq8ok8,30.0,40.0,/m/07pjwq1
97PWYh5brJE,150.0,160.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
97PWYh5brJE,150.0,160.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
97PWYh5brJE,150.0,160.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
97WDHopf1rA,100.0,110.0,"/m/078jl,/m/07rjwbb"
97WDHopf1rA,100.0,110.0,"/m/078jl,/m/07rjwbb"
98UFwLGP2dM,30.0,40.0,"/m/07pjwq1,/m/09x0r"
98bYjzr75n0,550.0,560.0,"/m/03vt0,/m/09xqv"
98bYjzr75n0,550.0,560.0,"/m/03vt0,/m/09xqv"
9KD9_wsWudk,70.0,80.0,"/m/015p6,/m/09t49,/m/09x0r"
9Mvg5bcwvRs,10.0,20.0,"/m/068zj,/m/09x0r,/m/0jbk"
9Mvg5bcwvRs,10.0,20.0,"/m/068zj,/m/09x0r,/m/0jbk"
9PSkAJ2eqnY,20.0,30.0,"/m/05r5wn,/m/07qn4z3"
9WoHIoVmHIA,0.0,10.0,/m/07sx8x_
9XZnMrOH0-c,50.0,60.0,"/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk"
9XZnMrOH0-c,50.0,60.0,"/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk"
9XZnMrOH0-c,50.0,60.0,"/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk"
9XsKaKwCUiw,30.0,40.0,/m/07r_k2n
9YMiBYWy8vw,400.0,410.0,/m/0239kh
9aj2vwm0GnU,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
9aj2vwm0GnU,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
9aj2vwm0GnU,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
9aj2vwm0GnU,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
9fKEQbSN_vg,30.0,40.0,/m/02yds9
9ipmg9ilx-Q,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
9ipmg9ilx-Q,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
9ipmg9ilx-Q,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
9ipmg9ilx-Q,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
9iwPcdG91yg,20.0,30.0,/m/078jl
9lrOSagI8as,0.0,10.0,"/m/01280g,/m/04rlf,/m/09x0r,/m/0jbk"
9lrOSagI8as,0.0,10.0,"/m/01280g,/m/04rlf,/m/09x0r,/m/0jbk"
9n-7KuMjTN8,460.0,470.0,"/m/020bb7,/m/06_y0by,/m/09x0r,/t/dd00129"
9n3eI8HCxm8,90.0,100.0,/m/06hps
9npXuzkn0iE,30.0,40.0,"/m/07st88b,/m/09ld4"
9npXuzkn0iE,30.0,40.0,"/m/07st88b,/m/09ld4"
9qtSLOFY1Aw,40.0,50.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
9qtSLOFY1Aw,40.0,50.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
9qtSLOFY1Aw,40.0,50.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
9qtSLOFY1Aw,40.0,50.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
9qtSLOFY1Aw,40.0,50.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
9rwfy8B5EB8,280.0,290.0,"/m/05tny_,/m/07rc7d9,/m/0bt9lr"
9rwfy8B5EB8,280.0,290.0,"/m/05tny_,/m/07rc7d9,/m/0bt9lr"
9rwfy8B5EB8,280.0,290.0,"/m/05tny_,/m/07rc7d9,/m/0bt9lr"
9tYJ8G9i5yc,30.0,40.0,/m/06hps
9udlcVVxlMY,300.0,310.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
9udlcVVxlMY,300.0,310.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
9udlcVVxlMY,300.0,310.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
9udlcVVxlMY,300.0,310.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
9udlcVVxlMY,300.0,310.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
9xDuJoee3bU,30.0,40.0,"/m/068hy,/m/07qz6j3,/m/0jbk"
9xDuJoee3bU,30.0,40.0,"/m/068hy,/m/07qz6j3,/m/0jbk"
9yaibWt53S0,60.0,70.0,"/m/0bt9lr,/m/0ghcn6,/m/0jbk"
9yaibWt53S0,60.0,70.0,"/m/0bt9lr,/m/0ghcn6,/m/0jbk"
9yaibWt53S0,60.0,70.0,"/m/0bt9lr,/m/0ghcn6,/m/0jbk"
9ytXL68ZCPQ,0.0,5.0,"/m/07bgp,/m/07q0h5t"
9ytXL68ZCPQ,0.0,5.0,"/m/07bgp,/m/07q0h5t"
9zZ2FgxcYpI,20.0,30.0,"/m/03vt0,/m/09f96,/m/0h2mp"
9zZ2FgxcYpI,20.0,30.0,"/m/03vt0,/m/09f96,/m/0h2mp"
9zZ2FgxcYpI,20.0,30.0,"/m/03vt0,/m/09f96,/m/0h2mp"
A09VB0vE1IE,0.0,10.0,"/m/068hy,/m/07r4k75,/m/0bt9lr,/m/0jbk"
A09VB0vE1IE,0.0,10.0,"/m/068hy,/m/07r4k75,/m/0bt9lr,/m/0jbk"
A09VB0vE1IE,0.0,10.0,"/m/068hy,/m/07r4k75,/m/0bt9lr,/m/0jbk"
A1MF0JXg6UA,30.0,40.0,"/m/07bgp,/m/07q0h5t"
A1MF0JXg6UA,30.0,40.0,"/m/07bgp,/m/07q0h5t"
A2Iooyicv8Q,30.0,40.0,/m/078jl
A2uvHpNLQIg,220.0,230.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
A2uvHpNLQIg,220.0,230.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
A2uvHpNLQIg,220.0,230.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
A4YYd14IWsk,30.0,40.0,"/m/07st88b,/m/09ld4"
A4YYd14IWsk,30.0,40.0,"/m/07st88b,/m/09ld4"
A6BjDtwRfJ0,30.0,40.0,"/m/07r_80w,/m/09d5_"
A6BjDtwRfJ0,30.0,40.0,"/m/07r_80w,/m/09d5_"
AAR8DtMEzCg,30.0,40.0,"/m/07qdb04,/m/09ddx,/m/09x0r"
AAR8DtMEzCg,30.0,40.0,"/m/07qdb04,/m/09ddx,/m/09x0r"
AATdlGzJZNw,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07rv9rh,/m/09x0r,/m/0jbk"
AATdlGzJZNw,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07rv9rh,/m/09x0r,/m/0jbk"
AATdlGzJZNw,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07rv9rh,/m/09x0r,/m/0jbk"
ABd5jU8TLB4,30.0,40.0,"/m/04rlf,/m/07pjwq1,/m/07s72n"
ABs2ECDx-EQ,30.0,40.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
ABs2ECDx-EQ,30.0,40.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
ABs2ECDx-EQ,30.0,40.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
ABs2ECDx-EQ,30.0,40.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
ACNcxeQ-Rns,20.0,30.0,"/m/01jt3m,/m/0939n_,/m/0jbk"
AJm4rjy-yVY,340.0,350.0,"/m/015p6,/m/07sx8x_,/m/09x0r"
AJm4rjy-yVY,340.0,350.0,"/m/015p6,/m/07sx8x_,/m/09x0r"
AMso8W3_2mk,30.0,40.0,"/m/09x0r,/t/dd00018"
AOxNGED0RuA,30.0,40.0,"/m/07bgp,/m/07q0h5t"
AOxNGED0RuA,30.0,40.0,"/m/07bgp,/m/07q0h5t"
AQP3QOPW7_0,140.0,150.0,"/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
AQP3QOPW7_0,140.0,150.0,"/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
AQP3QOPW7_0,140.0,150.0,"/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
ARtRoz6pQMI,30.0,40.0,"/m/07qdb04,/m/09ddx,/m/09x0r"
ARtRoz6pQMI,30.0,40.0,"/m/07qdb04,/m/09ddx,/m/09x0r"
AZ6WwVRKWV0,23.0,33.0,"/m/03fwl,/m/0ch8v,/m/0jbk"
AZ6WwVRKWV0,23.0,33.0,"/m/03fwl,/m/0ch8v,/m/0jbk"
AZ6WwVRKWV0,23.0,33.0,"/m/03fwl,/m/0ch8v,/m/0jbk"
AZDQxoDF5lA,30.0,40.0,"/m/01z5f,/m/07qf0zm,/m/0jbk"
AZDQxoDF5lA,30.0,40.0,"/m/01z5f,/m/07qf0zm,/m/0jbk"
AZDQxoDF5lA,30.0,40.0,"/m/01z5f,/m/07qf0zm,/m/0jbk"
AZO6ch_ocWg,200.0,210.0,/m/07r4gkf
AeBtC5LMsIc,10.0,20.0,/m/078jl
Ahs54oWjuUo,30.0,40.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
Ahs54oWjuUo,30.0,40.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
Ahs54oWjuUo,30.0,40.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
AjxTxv06KNU,460.0,470.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
AjxTxv06KNU,460.0,470.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
AjxTxv06KNU,460.0,470.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
Ak4Ld5mMqVI,23.0,33.0,"/m/07rv9rh,/m/09x0r"
AkHaDKuiE_s,60.0,70.0,"/m/0239kh,/m/026t6,/m/03t3fj,/m/06rvn,/m/0l14md"
AmJ3gQTMWAY,28.0,38.0,/m/07qn4z3
AoSIhCUpTYo,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
AoSIhCUpTYo,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
AoSIhCUpTYo,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
AoSIhCUpTYo,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
AoYY_cXwZPs,30.0,40.0,"/m/078jl,/m/07rjwbb"
AoYY_cXwZPs,30.0,40.0,"/m/078jl,/m/07rjwbb"
AqfteuxjI2g,0.0,10.0,"/m/015p6,/m/09ddx,/m/0jbk"
AqfteuxjI2g,0.0,10.0,"/m/015p6,/m/09ddx,/m/0jbk"
AqfteuxjI2g,0.0,10.0,"/m/015p6,/m/09ddx,/m/0jbk"
Arx-VzOR4O8,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk"
Arx-VzOR4O8,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk"
Arx-VzOR4O8,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk"
AsruYi3jygk,30.0,40.0,/m/07r4gkf
AxSqsHVKgpc,0.0,10.0,/m/05_wcq
B-taUyzj_yc,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
B-taUyzj_yc,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
B-taUyzj_yc,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
B-taUyzj_yc,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
B0OKth2k2-w,30.0,40.0,/m/02yds9
B1lSqZqY-Y0,13.0,23.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk"
B1lSqZqY-Y0,13.0,23.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk"
B1lSqZqY-Y0,13.0,23.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk"
B1lSqZqY-Y0,13.0,23.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk"
B3CwXuvzvHI,17.0,27.0,"/m/015p6,/m/020bb7,/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
B3CwXuvzvHI,17.0,27.0,"/m/015p6,/m/020bb7,/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
B3CwXuvzvHI,17.0,27.0,"/m/015p6,/m/020bb7,/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
B3CwXuvzvHI,17.0,27.0,"/m/015p6,/m/020bb7,/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
B3CwXuvzvHI,17.0,27.0,"/m/015p6,/m/020bb7,/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
B3CwXuvzvHI,17.0,27.0,"/m/015p6,/m/020bb7,/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
B6LfW54PyZ0,30.0,40.0,/m/0239kh
B71qY7EU7jE,390.0,400.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
B71qY7EU7jE,390.0,400.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
B71qY7EU7jE,390.0,400.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
BCVE9BA7wyw,30.0,40.0,"/m/07st88b,/m/09ld4"
BCVE9BA7wyw,30.0,40.0,"/m/07st88b,/m/09ld4"
BD2mfuPbL4c,60.0,70.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
BD2mfuPbL4c,60.0,70.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
BD2mfuPbL4c,60.0,70.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
BDdBGKVQw_Y,30.0,40.0,"/m/07r_80w,/m/09d5_"
BDdBGKVQw_Y,30.0,40.0,"/m/07r_80w,/m/09d5_"
BESIHimtRBM,30.0,40.0,"/m/04rmv,/m/09x0r"
BFWN_OXjYM0,17.0,27.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
BFWN_OXjYM0,17.0,27.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
BFWN_OXjYM0,17.0,27.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
BFWN_OXjYM0,17.0,27.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
BGA402wm33c,30.0,40.0,"/m/07rv9rh,/m/09x0r"
BGkXV9_wf9g,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk"
BGkXV9_wf9g,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk"
BGkXV9_wf9g,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk"
BGkXV9_wf9g,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk"
BJIjBi5qwDQ,190.0,200.0,"/m/07st88b,/m/09ld4"
BJIjBi5qwDQ,190.0,200.0,"/m/07st88b,/m/09ld4"
BL58uUoo7U0,60.0,70.0,"/m/032n05,/m/04rlf,/m/09x0r"
BL6DESnl79Y,2.0,12.0,"/m/07bgp,/m/07q0h5t"
BL6DESnl79Y,2.0,12.0,"/m/07bgp,/m/07q0h5t"
BMewJbyURIQ,30.0,40.0,"/m/04rlf,/m/07sx8x_"
BOjDttEtfGI,550.0,560.0,"/m/025rv6n,/m/07st89h,/m/09b5t"
BOjDttEtfGI,550.0,560.0,"/m/025rv6n,/m/07st89h,/m/09b5t"
BOjDttEtfGI,550.0,560.0,"/m/025rv6n,/m/07st89h,/m/09b5t"
BQOewFB5bw4,20.0,30.0,"/m/01280g,/m/0jbk"
BQOewFB5bw4,20.0,30.0,"/m/01280g,/m/0jbk"
BRje9BbrlgI,6.0,16.0,/m/07qn4z3
BS5Ou46incw,190.0,200.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
BS5Ou46incw,190.0,200.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
BS5Ou46incw,190.0,200.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
BSUH5i_RWW8,30.0,40.0,"/m/07rv9rh,/m/09x0r"
BSlMz-I51H8,30.0,40.0,/m/06hps
BUEgYD_M200,10.0,20.0,"/m/06hps,/m/07r4gkf"
BUEgYD_M200,10.0,20.0,"/m/06hps,/m/07r4gkf"
BXfY7CSGd0Y,0.0,10.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
BXfY7CSGd0Y,0.0,10.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
BXfY7CSGd0Y,0.0,10.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
BXfY7CSGd0Y,0.0,10.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
BYdB-oFZUZM,10.0,20.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk"
BYdB-oFZUZM,10.0,20.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk"
BYdB-oFZUZM,10.0,20.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk"
BYdB-oFZUZM,10.0,20.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk"
BYk9vYAh-kM,30.0,40.0,"/m/01j3sz,/m/04rlf,/m/068zj"
BZ2uzpTWQto,30.0,40.0,"/m/025rv6n,/m/07qn5dc,/m/09b5t"
BZ2uzpTWQto,30.0,40.0,"/m/025rv6n,/m/07qn5dc,/m/09b5t"
BZ2uzpTWQto,30.0,40.0,"/m/025rv6n,/m/07qn5dc,/m/09b5t"
BZeO3DtN2To,29.0,39.0,"/m/068zj,/m/09x0r,/m/0ch8v,/m/0jbk"
BZeO3DtN2To,29.0,39.0,"/m/068zj,/m/09x0r,/m/0ch8v,/m/0jbk"
BZeO3DtN2To,29.0,39.0,"/m/068zj,/m/09x0r,/m/0ch8v,/m/0jbk"
BeAPmtJjv84,80.0,90.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk,/t/dd00129"
BeAPmtJjv84,80.0,90.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk,/t/dd00129"
BeAPmtJjv84,80.0,90.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk,/t/dd00129"
BhmoxAi9l84,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
BhmoxAi9l84,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
BhmoxAi9l84,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
